Label,Input,S1_MeanAccelX,S1_StdAccelX,S1_MeanAccelY,S1_StdAccelY,S1_MeanAccelZ,S1_StdAccelZ,S1_MeanGyroX,S1_StdGyroX,S1_MeanGyroY,S1_StdGyroY,S1_MeanGyroZ,S1_StdGyroZ,S2_MeanAccelX,S2_StdAccelX,S2_MeanAccelY,S2_StdAccelY,S2_MeanAccelZ,S2_StdAccelZ,S2_MeanGyroX,S2_StdGyroX,S2_MeanGyroY,S2_StdGyroY,S2_MeanGyroZ,S2_StdGyroZ,S3_MeanAccelX,S3_StdAccelX,S3_MeanAccelY,S3_StdAccelY,S3_MeanAccelZ,S3_StdAccelZ,S3_MeanGyroX,S3_StdGyroX,S3_MeanGyroY,S3_StdGyroY,S3_MeanGyroZ,S3_StdGyroZ,S4_MeanAccelX,S4_StdAccelX,S4_MeanAccelY,S4_StdAccelY,S4_MeanAccelZ,S4_StdAccelZ,S4_MeanGyroX,S4_StdGyroX,S4_MeanGyroY,S4_StdGyroY,S4_MeanGyroZ,S4_StdGyroZ,S5_MeanAccelX,S5_StdAccelX,S5_MeanAccelY,S5_StdAccelY,S5_MeanAccelZ,S5_StdAccelZ,S5_MeanGyroX,S5_StdGyroX,S5_MeanGyroY,S5_StdGyroY,S5_MeanGyroZ,S5_StdGyroZ
W,9,420.125,3783.4911767275207,-338.625,3325.434198623542,332.75,5485.0431573051455,230.3125,2271.6772360623218,67.90625,4514.296611595314,180.5625,3253.4538468516425,-8.0,1694.108910312439,-258.0,5901.315192395675,-10.0,5906.277338561067,170.59375,3953.504211925281,77.625,3869.1891653000116,42.46875,2583.2507982237107,-117.0,1998.554977977839,-225.0,3605.445464848969,-264.75,4038.9470704008986,107.0625,4395.559342517599,13.03125,5918.149264573633,76.78125,2194.148079756341,-112.875,1120.4024876690519,-165.0,2704.6720688467944,-170.25,3220.8692828955354,43.8125,5401.459758930335,-98.65625,5098.069270624512,88.5,1686.6049107600747,-132.5,1640.9606180527308,-72.375,3782.5327968670676,693.25,3564.3446013958865,-86.78125,4966.470475438109,78.0,6244.485957626936,111.34375,5853.416185278981
W,10,378.125,3148.087035705176,-119.625,3958.0606816185878,268.75,5169.387143317861,-52.75,3531.0034250195795,-95.71875,6585.829495184979,55.6875,3248.1040377185814,42.25,1723.5953520185647,-346.625,5665.704423050588,87.625,6703.922087806138,-64.8125,2938.355124868972,-76.21875,5463.55947239512,46.34375,2170.348483098034,-48.5,3082.5542574300293,-210.625,4621.41424342971,-112.125,7179.425846429156,-38.875,2473.8668207635997,-75.71875,4623.415804591713,52.875,1455.6816219129098,-81.25,4112.942187473585,-73.75,4554.989565026467,-95.875,6370.29626346962,-42.34375,3434.4387060458566,-106.34375,4831.368482437035,21.03125,1827.2401573885786,-178.5,1007.9711057366675,-52.75,3132.280708605153,462.625,2694.0333348670724,-90.0,4452.749487676126,50.6875,5567.501720012644,-20.03125,2966.4924836030577
W,11,445.5,2103.9811667408053,-135.5,2042.6846917720807,443.0,4798.57728915561,184.15625,3381.0034023697667,11.59375,3350.1325613639438,5.15625,1776.4947774581094,83.25,1072.160173434921,-183.0,2583.79101322069,205.0,6264.701429437799,221.59375,2422.109719069501,-22.6875,3885.535302869316,22.875,1963.4434475876812,64.875,2850.4327275652377,-108.75,2583.1158389627053,95.25,6914.727719693668,214.90625,2209.7644721691354,12.125,3718.1751215313943,-4.9375,1682.32668010519,-413.5,3662.975395767763,53.75,3382.7915894272883,231.25,5471.49709288966,-19.59375,1843.5568519063734,28.1875,3526.317798333518,0.78125,1163.8892970976397,-103.5,956.08668540044,86.5,2608.2010562838136,509.625,2080.046600289282,103.21875,2198.5570798590693,15.09375,4139.1390360751275,86.625,2471.053428575554
W,12,469.25,2044.5888186870238,-275.5,1983.9485250378852,417.875,6939.869954428181,139.78125,3526.22894122013,19.5,6669.513231863327,79.96875,2593.7277286317926,119.0,1150.0126086265316,-362.625,2220.3818611614984,258.875,4870.932173041932,56.09375,3312.6336233367156,38.28125,4510.480983459352,35.96875,2637.2635022449763,20.375,1743.2086390834002,-254.75,3361.9624384427616,41.5,2932.5120204357218,-8.8125,1806.217446722224,8.9375,3699.372851726864,-2.5625,2416.8689576792844,-47.375,1982.934217107315,-141.5,3544.2623703670697,-101.375,3120.1965658232175,-18.25,1814.9082621443983,-69.15625,4871.203997148543,-25.84375,2321.5362519969267,-104.5,2833.2225027342984,-73.625,4854.315797244242,569.5,5444.079697249113,-78.09375,2868.582580728841,-8.0625,3705.351863668787,-25.59375,3498.3032571106437
W,13,569.125,2226.7672160275306,-317.5,5554.9141082468595,582.75,3376.9787440106875,121.15625,4918.46272419909,171.15625,6084.354085014772,394.125,2451.297242660506,93.0,1271.9249191677943,-347.375,3978.5086539273734,246.25,3585.0921797772507,150.40625,4124.595767006864,11.78125,3270.7019385597396,-9.65625,2063.3644795784235,-3.375,2655.3293786976787,-280.5,2623.50276348244,-17.75,6219.348915883398,110.125,3915.314935848073,8.3125,3273.1223571452,-30.375,1664.9241865247197,-50.375,2312.667909444631,-161.375,3228.064529927337,-58.5,5419.949607699319,59.4375,3473.1041405483006,-8.34375,2942.3493547819808,-50.03125,2150.0642793352567,-161.5,1904.745324183787,-40.125,3321.483325921568,632.5,5486.519730211494,20.21875,4162.533368742938,-116.78125,7450.201690786528,-183.0625,5145.447465584869
W,14,321.0,2270.275533938557,-182.625,3391.2290706136323,301.25,4880.94800602301,-140.4375,4258.770912316575,-274.90625,4520.879638959761,97.15625,2005.7575892504901,25.5,805.6120344185531,-246.125,2715.7934355129073,145.125,3638.085792607838,-191.4375,4113.637000404113,-421.0,3931.229125540764,93.96875,2923.4236936806537,13.0,2285.652642025905,-197.75,2805.7931031171915,-6.375,5396.218385070697,-115.875,4069.999998080467,-244.21875,4527.867577116013,166.1875,1804.3446600757156,7.5,2430.153235909209,-140.5,3309.2154281642047,67.75,4801.314084446049,-170.78125,4024.8938008844952,-137.5,3768.112533152374,102.21875,1876.5611623121792,-337.75,1519.396241110264,-14.0,3175.1266116487386,230.75,5386.1375249338,-88.8125,3692.966502670143,113.6875,5831.252772976297,79.8125,2829.191640706538
W,15,377.125,2679.198991186545,-233.0,3007.824296730113,281.75,4194.772811190136,99.34375,2886.812035028595,-93.1875,5623.215074789844,78.84375,2545.524812162698,5.875,781.14722323964,-257.125,3602.0912307123763,12.25,3184.149170108084,57.25,3377.540303238438,-117.3125,4004.3469070928095,17.59375,2162.9078496808265,-85.75,1443.2657196441687,-148.25,2260.0055171392833,-128.625,3958.5319386579413,47.15625,3422.622880458193,-132.53125,3331.511649990652,26.28125,1497.759268757312,-444.5,3109.7430360079593,100.5,1953.8400011259878,176.125,5298.396501242145,-24.09375,3324.4893156635258,-10.71875,3703.672039631538,-3.4375,1637.5839470371434,-107.125,982.7622980024213,-73.0,2356.6522866133646,539.0,3387.3249032237813,-58.84375,3791.92728956344,11.78125,4732.655760342013,56.15625,2487.181362875642
W,16,373.0,3398.9551335667848,-248.75,2537.386142765819,320.875,6525.788361138829,18.28125,2522.871147551622,-0.3125,4984.017646672587,116.15625,2219.4066086086923,29.625,1047.5780922561335,-338.125,3580.395227398087,100.875,3480.450220068519,7.625,3748.1632897827435,-27.9375,5108.938557429885,63.0,1581.655758216686,35.625,1260.5674751376857,-276.875,3207.6498771491565,62.75,3185.9113982501144,-6.28125,3541.2291583782653,53.375,3927.8418831942563,73.53125,1672.347601135433,-25.75,1687.6219770730647,-207.625,2112.491505160435,-2.375,2757.5929466429593,2.28125,3356.860393604184,88.75,3585.9206366705885,81.53125,1750.368907265962,-151.5,2375.3971773158273,-78.25,2959.3892845484183,618.125,6041.628752610922,36.75,3023.045184495263,54.28125,5661.95643215739,36.1875,4129.399762961168
W,17,323.75,2434.0634620937885,-238.375,5501.382358950794,266.0,4226.017628926789,99.6875,5346.538088085013,-81.125,6315.944633178397,117.65625,3445.6361224142543,10.25,1326.8236271260773,-285.25,2810.6245635979203,13.0,5310.477662131722,-6.59375,4008.3592174617957,-56.53125,3979.3419445334725,22.53125,1702.1274920003605,-81.75,1756.4142271969902,-203.375,2575.803585170073,-111.25,5208.050829005032,-21.15625,3211.661010183973,-74.6875,4691.961353191621,21.96875,1388.9343146000238,-89.0,1121.238154898414,-158.875,1918.1541216427318,-70.625,2740.359394199053,-32.84375,1843.5999449001774,-81.90625,2763.271604450228,11.15625,1279.1350375687227,-192.5,1653.35892957337,-65.5,3626.9467531244513,472.75,2226.6644195971694,-40.875,1935.088156099096,31.75,7017.090444942262,-15.5625,2469.2066405211513
W,18,313.0,3120.2645721156405,-129.875,2084.923256231509,187.25,4261.960750347192,22.0,2969.156719508083,-100.65625,5832.03251774936,120.8125,2111.241687927687,0.875,2055.7304624816456,-232.25,3523.09805959187,48.75,5353.834367768581,-18.96875,3024.951285603363,-121.9375,5370.011655815446,75.9375,1902.320884102824,-33.0,2867.4751960566286,-166.625,3596.2553593112657,94.375,6046.706860711457,-17.875,3955.6064227719876,-130.4375,6763.700336804828,107.28125,1901.6765174835696,-403.5,2953.5410527026706,-44.375,3079.0411428519433,323.125,5233.570553109512,-1.96875,5182.150895648779,6.125,7807.153909836477,16.375,2521.258412851606,-291.125,1328.7922088780472,44.375,4013.9586892960174,504.875,3388.9518636851426,-56.46875,4061.3310778639357,73.65625,5968.6612852536655,74.9375,4385.334593402623
W,19,379.75,1358.1667561459453,-274.875,2094.7420448291477,338.5,3395.578411699544,55.3125,3452.8751646046735,32.0,5094.561861681533,76.46875,1608.386846819955,19.625,661.8779036763502,-432.5,2767.8055838515825,102.125,2979.1861278501888,95.53125,3374.3266549081222,-36.0,2455.8728972607682,51.65625,2142.71521103154,-36.625,1963.3790029882157,-327.25,3099.897488224409,-15.75,5222.238402974342,64.75,1884.0567766126371,-134.59375,2505.985370809442,53.75,1353.1372343557766,10.5,2093.109827505475,-353.5,3292.846602865065,195.5,5091.852683454225,25.65625,1493.106485012351,-40.78125,1835.3829085230248,64.375,1255.013913020489,-185.375,1227.2650933579916,-109.125,4198.9797849447905,629.5,2843.0256330184575,29.90625,2020.743866119835,41.03125,3871.0509190365137,43.9375,2628.896916216714
W,20,344.125,3698.6171043208838,-233.625,2673.8543078064295,359.375,6457.574398284158,51.5625,3465.4276335820014,-7.6875,4492.897036138682,50.40625,1877.6137425495526,32.5,1429.5271071231912,-324.125,3157.091776362385,194.125,5922.772238097207,43.5625,1850.6650652113553,12.15625,4795.257364765309,16.1875,1956.1229900861933,-4.0,2379.123788288453,-268.375,2577.4171876851833,29.0,5236.82250988135,21.25,2354.1635722693527,0.90625,4282.993056550634,20.0625,2061.205350297187,-451.375,2825.444586144807,67.5,3343.3002781682653,116.125,4760.983667728236,1.09375,2921.6374086222504,-26.78125,3806.3111057030583,-7.53125,2398.6464279929705,-189.0,1967.1049794050139,-111.75,3631.3461605167854,577.375,3293.8982390740307,68.0625,3520.2425159488303,29.15625,4117.782519977948,-6.0,4206.7180645962
X,1,551.625,5315.0914723431615,-288.125,3601.676482469657,-502.875,4098.592713892782,321.5,1521.7209624303662,1022.65625,4151.352329432656,-216.53125,3147.1536741988684,560.125,7348.442044704102,-320.625,2986.135480746813,-783.125,7770.596806833758,475.84375,1861.750807529283,999.59375,4167.320128537156,-58.21875,2076.82095903774,672.75,6135.553392930421,-187.875,1021.7771206946259,-712.75,7315.703482065139,467.625,2080.9965724082776,704.6875,4850.145554758512,-141.5,1898.6373073865373,116.875,5994.545415156599,-186.375,2371.070825465785,470.0,4196.4291963525375,-21.375,2367.0234307828473,-34.96875,6547.244031290833,-31.375,1752.1665294357726,53.125,1474.9024491046857,213.25,2310.5775116840377,400.0,2863.5766097661854,224.53125,1874.0729872455443,22.40625,4153.376908156896,144.125,2818.586422637241
X,2,897.25,7656.064879394636,-112.5,2221.9079076325374,-145.0,5424.520808329525,229.71875,5506.4877374010775,354.09375,7801.478170671308,-13.8125,5784.438804010615,905.375,8424.097435890388,-205.875,3244.1966624073516,-165.625,11499.521127937242,227.3125,5955.887362714623,378.59375,7456.72087305881,22.53125,5129.424059923632,884.625,7996.988314945508,-165.125,2926.7343976478287,-294.875,11395.452875352299,111.53125,5402.420701548838,179.21875,6792.96718918901,-31.40625,4374.822195382452,722.25,5952.371874933555,-259.25,3857.986448589471,398.375,4166.481352337365,65.5625,3829.7418967984972,52.9375,10486.667454849217,27.71875,2720.60808040196,122.625,1569.4255666883346,187.75,3790.127166402204,434.625,2452.011135654771,-58.53125,2930.7328006871317,-36.0,5264.948551505513,6.46875,3638.638335493573
X,3,974.75,4459.540720466627,-317.875,4294.31891973279,-30.375,3111.4816180358516,90.4375,3213.2656766277123,87.5,6257.963906095975,36.71875,5853.676645036728,964.0,6366.620375049858,-406.5,3125.805616157217,41.25,7128.173499396602,98.625,3018.1298301887214,116.59375,5029.959883409701,40.6875,3944.861471248864,933.0,6509.644767573727,-319.75,3023.3461491367475,-220.75,6091.5532040276885,98.71875,4094.4889656278765,160.90625,4008.589896704443,-20.65625,2836.5519408404875,682.875,7861.6307617678785,-290.375,5106.570655476628,319.375,5517.996022957519,116.09375,3565.341492755068,145.59375,8144.447137695163,32.96875,3195.243735659838,233.5,2034.5642653895206,200.625,4141.290754025247,381.25,2108.8168335585715,10.0625,3822.6717418703047,-51.8125,5021.873968185955,-123.46875,3824.442630831771
X,4,891.0,4715.460953077652,-262.75,4545.6760154568865,-175.125,5733.146843957078,83.5625,5887.887752292307,62.125,10080.781122853277,0.625,3679.0669142290685,876.75,5308.348277713134,-279.875,2069.1424514457676,-248.875,8936.596540874776,226.53125,8683.649340802716,-20.40625,8323.73917576776,157.9375,2476.806599957645,789.5,8244.845162281703,-347.0,2199.617012118246,-461.0,11243.753154529852,102.78125,8364.208370844095,-30.875,7275.044749647593,52.96875,3127.303585802542,577.5,6884.6270596162285,-379.875,3592.061314116868,212.375,7945.851204205564,55.03125,8444.593723517635,-66.03125,7736.7543804087145,-15.21875,2777.742965682469,218.0,1176.8700013170528,161.0,4364.405801480884,430.375,2745.6824032241966,-67.5625,7335.420914718783,-68.28125,5070.406179700837,-50.53125,4663.7250936374285
X,5,936.625,10313.044609104287,-284.625,3220.5732578804973,-243.875,12888.165675703234,35.5,4090.514049297472,19.1875,5812.146835709138,7.375,3884.9326791947115,950.375,10638.948860642906,-426.125,4908.104520522663,-87.375,16503.499234537354,56.28125,4045.6104393711016,87.75,5817.6596185665585,-12.03125,4690.894134413335,899.25,7800.463347615961,-343.5,3696.616256794854,-395.25,9458.758850927536,55.34375,3710.770747174492,104.5625,5713.4227807063035,-69.03125,4581.123371267515,707.875,3508.6110477473844,-323.5,3696.4117397822447,204.75,4441.53930946243,81.59375,4449.432448774893,171.0,7651.230472937016,-14.96875,3162.6544377742944,200.875,1514.4120094528437,227.5,3981.8008174694023,346.75,3490.214382742126,-15.96875,2931.363126648324,-64.8125,4046.4598450180806,-107.40625,4035.192125687566
X,6,955.0,5494.353374146953,-415.5,4562.074391107624,-121.5,3211.119080632171,328.625,3031.8508141686325,218.34375,6967.149747248579,289.40625,5026.142785845916,905.875,4929.919064688081,-374.0,2531.2289505297617,-47.25,6544.6832954314905,259.34375,6580.48978329774,237.09375,6071.671759899487,23.6875,2429.0322460485677,805.625,7384.841830355949,-285.875,2576.550792120155,-385.0,9737.78142083709,207.34375,5600.759633798431,180.75,6317.35927821111,-25.3125,2375.821337420756,683.0,8279.212583331822,-306.75,5883.59349696255,233.375,8461.141732761307,126.25,6448.049055722204,106.40625,9924.810300011328,21.03125,4054.289768908167,241.125,1642.3706141961381,169.5,3034.963385281608,310.125,2843.294565178747,40.125,6391.702887093157,-66.1875,4009.14059866248,-120.625,4040.99490186204
X,7,860.75,11515.497706894826,-270.125,4910.067615051243,-300.5,12180.627641874617,-3.28125,3927.84694707526,34.75,5011.635199712764,16.6875,5112.118234141671,881.625,6290.583825001858,-428.875,4145.309968431191,-110.375,9739.637357693304,7.4375,4972.6603791224015,87.21875,7108.017975912725,12.28125,2227.0182452437243,848.875,4738.099379959754,-392.5,3346.5428056428623,-361.25,5850.968418774793,5.78125,3505.0154041599358,118.71875,7852.459297229654,23.90625,2799.72772514774,676.5,5950.479371445632,-406.375,4489.060353723817,228.625,6274.861999229544,-0.71875,5078.028451293714,32.125,10097.384335652228,-6.5625,2595.482432726862,231.125,1253.3637677765382,195.625,3530.226814154439,343.625,2120.7768292243763,34.71875,6330.45444771925,10.34375,5693.565851080141,45.15625,3903.9871694635394
X,8,841.75,4456.147881017864,-283.875,3032.629302169159,-213.375,3276.6718800293384,60.78125,3469.9443955773177,40.78125,6102.352823575382,11.15625,3378.730254376034,844.0,5539.356460817447,-371.25,3646.2596503129066,-116.875,7591.808989587067,82.9375,4728.849674719398,19.90625,6315.5508536438,-12.875,2728.773554066918,783.25,9668.712398116928,-314.125,3143.556741077692,-365.125,10661.428002236615,62.53125,3409.205405812832,0.375,6873.776049005015,-38.78125,2955.358277078845,605.875,7037.798447268507,-332.75,3770.855398646307,150.75,6589.543340588936,52.0,5224.637403686499,-41.71875,9283.073878820982,-38.59375,3307.596388045394,193.5,770.3380751332495,175.75,2236.3606456696557,405.5,1162.2786886112985,-28.40625,4241.998164628426,-65.03125,6025.717843566312,-43.40625,3643.0941507475395
X,9,882.625,7686.856028922032,-287.25,4088.641637206665,-195.375,5119.141344930319,40.53125,5313.715496149886,101.0,8119.22821147429,-20.21875,5620.975075189218,861.125,11374.451293771273,-420.625,6315.751745388272,-163.125,12915.866922486272,75.40625,5982.327389169782,88.03125,7837.270672419923,-30.53125,5095.8901331390025,781.125,10273.645420899778,-416.125,3443.8675184122576,-469.625,10860.91040656238,74.125,3196.6242521408426,43.46875,6982.6235801110915,-43.3125,4730.81155456902,584.25,7490.106203352527,-356.5,4026.153468262232,95.375,5657.478423235479,47.46875,3726.522985508534,-49.0,11620.918148967405,-13.0,3576.807445194667,224.25,1396.7279396861795,235.5,3950.225025235904,469.75,1964.7404249671254,-35.28125,3013.1478269657528,-16.5,5471.271138867091,-30.78125,5240.28064452644
X,10,825.125,8493.515834704436,-279.125,4293.706642794195,-3.75,8379.0949354629,65.875,9727.122447536836,46.1875,6290.08416297777,16.9375,6917.383491689163,908.5,5611.63013303621,-334.375,6208.603535367273,144.625,11377.584502405376,35.5,5247.517115265085,32.46875,5900.153112337292,23.3125,3944.1431613651844,918.375,5979.617450922341,-337.75,7199.114038373055,-128.75,6469.431848122368,17.75,4541.485962765932,87.96875,4755.438738200024,32.34375,3607.786558346535,671.75,9206.133549840562,-360.0,7882.568934046819,368.0,8896.889456433637,10.65625,5415.205274325797,-47.78125,6224.291720420761,-59.4375,2933.0480938937485,155.875,2124.8888169443126,152.25,6657.313868032662,422.625,3342.4511379188475,48.90625,5490.0336028079955,-24.90625,7757.104716642733,-85.84375,3314.5462557997193
X,11,980.5,7758.824508261545,-322.375,3874.19925395881,-78.25,9082.426544569464,87.5625,3311.4356963549435,11.5625,6950.251883643768,34.1875,5567.736807028844,954.75,8213.871403759618,-383.875,3194.850620040787,139.25,15582.022455782177,123.5625,6249.645279621376,-9.875,6886.349970911659,-8.71875,3961.224078760054,961.5,7898.0829794324145,-346.5,3008.166343472382,-166.5,11222.20556530667,62.90625,4792.830474778024,74.75,5230.537597847854,-34.03125,4264.473901347438,635.25,7476.8535787121045,-288.125,3662.0090775932,322.5,6970.1405114961635,105.71875,4403.424521284365,-105.875,8306.404200035959,-55.0625,2955.995189203418,154.0,1649.4465738543943,151.875,3993.5309544781294,422.0,2895.365780000862,-25.34375,3780.5007655184963,-33.625,5124.516475666265,-34.96875,3689.0151165688435
X,12,1241.25,6258.147364635959,-469.875,3603.7312586227904,487.0,6430.089812747564,201.90625,3629.208783944641,1070.09375,9003.277449626938,62.84375,5085.2967164498805,1521.46875,9118.287853211448,-293.125,3124.494556624319,960.375,13848.439857412639,199.25,5439.606873433043,1046.0,9654.44259136694,-364.84375,5301.724513715885,1448.84375,11425.582613999863,-320.0,3112.74653642085,255.375,12597.848178731756,395.375,4473.285144541425,1113.375,9214.045921004246,-651.65625,6444.795999532176,382.625,6510.012950015922,-359.375,4725.007948075326,-23.0,7268.134905187162,827.375,6054.5558814726455,969.21875,12017.54136859526,-4.59375,3467.025957677695,67.25,2103.9475843043238,-330.125,4657.522515713155,196.0,3097.06619238272,172.0625,4512.008940992222,172.375,7338.411841766241,-755.84375,4642.166150552556
X,13,902.0,2771.2684821214993,-221.125,1538.1242584313532,-66.875,2661.215555789309,-9.0625,4494.462043292139,-16.375,5360.597469907156,18.78125,1968.9723324359938,913.375,2149.6191777556787,-350.875,2221.982275891282,-88.625,3235.7541793799787,3.125,2902.077948966051,-29.5625,5853.515695382883,20.09375,1856.9254723765673,892.5,2396.2000646857514,-307.5,2118.915937454811,-300.875,4099.3404023543835,32.40625,2603.192293360392,-30.875,4439.6987985532305,28.34375,1775.8750591147839,110.375,3421.142332522136,-238.25,2346.574298312329,458.875,3169.6604288748345,-21.0,2530.700730528997,4.25,5062.640121517626,37.125,2111.8047783531033,140.875,1277.188214154437,106.5,2291.5492030501987,397.0,2123.363605226387,-63.59375,2273.1340542763724,31.0625,3879.938586317282,8.0625,2043.6943713759526
X,14,928.125,8447.021337985065,-273.0,1702.070210067728,55.0,9085.648628468965,11.96875,4043.9008741898506,79.25,6695.603081500575,11.0625,3320.8359163911955,943.75,5425.503841810454,-383.75,1994.3502544688583,117.125,11612.522388971958,21.5625,4266.886613339257,36.03125,5580.215332339196,6.8125,2926.361899158023,933.75,5283.965361118485,-338.5,1914.0291925673444,-199.875,5946.0794212972805,29.71875,3832.294786045097,59.5625,5108.996500888776,-11.84375,2427.8839694960584,554.5,4375.401438725366,-318.875,2795.067482973354,259.125,3953.5744250456446,68.84375,3343.692196784258,-23.8125,5066.432191625952,-21.40625,2803.4056727863945,155.25,1742.2965986019717,128.375,2027.0536153183023,425.375,2827.336840451629,63.84375,2473.3705887585743,-35.40625,3066.2124932416114,-39.09375,2467.863718879334
X,15,1044.0,11683.805116484955,-199.5,4012.9472647918014,31.5,8635.418620425995,85.25,6666.913003782185,66.875,7884.908380689974,22.46875,6180.333779337766,1025.625,9212.166241410052,-264.75,4388.5942438894945,192.875,14271.118782242513,62.625,6945.6663096045,48.71875,7368.268963240174,-23.84375,5395.897939114114,1026.375,5939.705957315985,-279.75,2549.6554546644143,-49.75,5880.923391568708,115.46875,5415.031382552038,36.625,6406.221832864906,1.03125,3108.862115834898,786.75,6791.569659327658,-340.625,4380.494847545766,442.0,5545.884420000114,132.21875,4557.692108775936,15.5,10719.730742304118,-57.15625,3917.22078702949,133.625,2640.150347873204,113.625,2953.3120152423785,435.375,3265.2894373049076,71.53125,4504.747287476117,-122.65625,4053.5040752521686,-118.875,3570.159194192186
X,16,1018.75,8650.035689955273,-236.5,2009.1938059828872,48.875,6579.909477673306,69.84375,3552.1477667512563,100.46875,6442.657788057925,-124.1875,3955.0130644340165,954.5,11718.081871620458,-318.625,3490.155814483789,156.875,13867.000003943715,118.9375,6089.878795681713,24.59375,5922.848015626514,-138.34375,4615.699328171836,932.5,10810.790338823523,-269.875,3675.84928749466,-174.375,12376.196262255822,132.8125,4289.440220162038,53.8125,5524.488723161968,-109.375,3795.5778113318925,638.0,7849.455012929242,-316.5,3840.7284139860762,254.25,5333.354379515766,165.59375,3483.638586838614,-25.53125,9671.82031724243,-101.59375,1955.2068761926287,205.0,1774.1457099122383,143.625,3680.6721341862276,432.25,1882.094029930492,6.53125,2727.6699074527764,-99.875,3327.216101243651,2.46875,3368.307772312892
X,17,949.0,6888.965234343979,-294.75,3195.7168894474994,-99.625,3471.562092109977,6.8125,4979.696165665507,61.90625,7982.6773678986265,-69.78125,5228.30538232977,933.25,8774.320397472387,-397.5,2990.5703051424825,121.5,9114.329421987117,39.75,6328.589213837473,-5.875,7872.134779357821,-104.59375,3649.067268318157,861.75,10749.52287022545,-390.625,4432.1541725638335,-340.125,9099.361106521435,52.53125,3767.708247266956,-5.625,6025.838488075747,-76.96875,3516.398072641014,666.375,7173.047529423948,-409.875,4837.746064478271,214.75,9072.360852473848,122.46875,2791.0135813935835,-106.0,11215.581820061767,-66.0625,3327.776481164826,164.75,1186.4149516505597,63.625,4973.782299153733,402.875,2497.4004953901567,-16.875,2448.3974446308753,-94.40625,4012.954209956916,-13.375,3631.971251520997
X,18,863.375,8020.792548705832,-313.25,5817.927761454245,111.375,5738.7083136691135,119.375,4277.451648981552,61.40625,5292.993906213282,26.5625,4590.078409852466,926.0,9157.394880641546,-359.75,4367.754679180139,40.25,10672.587244899898,191.78125,3675.121475325467,-40.875,7899.973970487181,57.375,3505.8015288055026,844.75,10850.443467319665,-262.5,2105.47470894333,-331.125,11805.83124125002,253.03125,4803.223933492321,-94.78125,8154.669175288378,57.59375,2555.887405327343,526.875,7341.680068919852,-312.75,4968.611419451113,162.875,7236.776646710537,142.25,5164.960418531782,-157.59375,9247.144447271869,-28.25,2900.730112833664,104.125,1722.8074426281655,37.875,3229.1709438143716,370.0,2314.981209426979,-11.125,4865.951980021484,-134.6875,3305.8135008411696,41.1875,4346.292539607032
X,19,1032.75,4868.70428733354,-201.5,1646.0831540356642,81.625,5598.302498023397,106.9375,4833.819419837046,406.09375,6174.290310226831,-11.6875,1765.1026428635107,968.25,7582.6677322364585,-363.125,3618.034512601421,170.25,8550.098007479213,165.78125,7842.412283277285,228.84375,3896.8185269314167,-37.25,3982.6260024009284,925.25,12055.668104153332,-362.875,3653.793266507425,-242.25,8678.245761673266,213.03125,5476.339473614966,231.40625,5004.093267387303,-44.25,5585.348511955185,596.25,7030.73544783901,-417.625,3283.6820582046307,198.5,5464.669775018432,299.03125,6155.475669497317,217.1875,5924.843138416725,85.625,2639.801114075642,212.875,1167.5828597470074,-32.25,2499.3681076424095,500.125,2297.6336706217985,21.0,4931.394522597031,161.5,5271.221259110644,-17.59375,3614.004581653285
X,20,818.5,11172.87719211126,-125.75,3657.486833537477,-109.25,9328.1611498462,74.25,11055.279513653193,109.71875,9966.521406797281,-67.90625,7242.061746143907,955.5,7585.807455373489,-222.625,6568.585510547533,57.875,16814.026512018918,77.84375,6157.273910330442,32.5,9679.663856508654,-28.59375,4451.126380334638,895.625,6609.47897790552,-170.0,5195.957852023052,-213.0,10773.220270652597,18.28125,5984.802874961583,116.59375,7579.361833539216,-29.625,4398.066178376014,601.5,7610.612311108745,-257.875,7140.808986688763,319.125,10378.660979836224,24.34375,4012.967898025841,42.0625,9448.025795561407,-51.125,3888.412141784227,170.25,1561.1104821568524,84.75,5277.171727118609,416.875,2987.759316674454,-72.78125,4740.451954550161,-98.25,8090.411122124759,-33.125,4029.793595443196
Y,1,287.875,2369.5487934151092,-179.75,2535.429734285689,417.125,2451.7596200229336,129.03125,3507.21654667536,326.875,4629.892275677156,163.03125,1710.5737247407483,800.0,2515.3526591712744,-188.375,2395.688702518547,2.625,4306.007618360074,430.8125,2761.3340688594253,1002.0625,5653.676220707527,254.125,2462.962148892061,673.75,3855.72858711554,4.75,1575.8491163496587,-546.125,5668.25863774537,227.1875,2610.9618849848707,1016.0,4107.623233087475,144.28125,2265.1992356409705,525.0,5029.030522874165,-14.125,2089.97774733967,156.625,4385.1065106078095,5.90625,2727.703708700954,-8.21875,5267.1844752104935,31.375,2212.910438624889,122.125,1038.2244383441375,228.625,3790.584270185139,-11.25,1729.0594083200265,213.625,2840.238686602765,31.1875,1602.158435468774,27.40625,3619.142576800607
